,author,content,game_id,inserted_at,post_no
175,Mulch,"

It sort of is, scum like to buddy town just to make them like them and to create TvT conflicts.  IMO.  Although someone just said it isn't unless it is genuine",71796,2017-05-13 01:51:00,165
176,Gamma Emerald,"Ranmaru you forgot The Thing Mafia.
In that game we were both in hydrae, and I scumread her hydra for some scummy statements, but my hydra partner Transcend was skeptical. I had to replace out for part of the game, so Transcend's preferred lynch,Toogeloo, went through. Day 2 Ranmaru hydra went to the wrong room and was lynched.",71796,2017-05-13 01:51:00,166
177,Ryker,"
Define engage.

Short answer: your intro to the game is garbage. As it currently stands, you are the slot I am most content to see die.

Give me your thoughts on my list of town players (sans me). Are my reads correct?",71796,2017-05-13 01:52:00,167
178,Transcend,"

So long story short it isn't

'Ite",71796,2017-05-13 01:52:00,168
179,marshy,"yo ryker. whats up dude? im glad youre in this game. ran adum and frozen too

for public knowledge we are all from the same homesite and fairly familiar with each other. however i have the most swag

also i just realized the suited characters in the op banner are penguins

mod of the year

VOTE: zulfy",71796,2017-05-13 01:52:00,169
180,Gamma Emerald,FYI the reason we have to use the vote tag is the automatic vote counter. It can only read those votes.,71796,2017-05-13 01:52:00,170
181,Ranmaru,"@Transcend: So I heard you got better all these years. I want to see more from you. What are your reads? How are you reading Gamma, since you both hydrad? 
@Gamma: Same question, how are you reading Transcend?",71796,2017-05-13 01:54:00,171
182,Transcend,"

I'm sorry you don't like my intro, but i am anti-rqs

If it makes you feel better I'd link you a game where i instantly voted someone who rqsed as town, but this trait isn't alignment indicative",71796,2017-05-13 01:54:00,172
183,Ryker,"



Uhhhhh",71796,2017-05-13 01:54:00,173
184,Ryker,"
As am I.

IDGaF about that.",71796,2017-05-13 01:55:00,174
185,Gamma Emerald,"Let me get this right
Marshy, Ryker, Mulch, FrozenFlame, and Adum are all from TOS?
Two things: Have you met KainTepes, and this is crazier then the JK9++ game I played with alban, SpadeAce, and bangthemafia.",71796,2017-05-13 01:55:00,175
186,Ranmaru,Lol Gamma I repressed Thing Mafia away into the deep parts of my brain I cannot reach.,71796,2017-05-13 01:55:00,176
187,Transcend,"Can i respond to this after work? 

The game started like 30 minutes after work  but I'll throw a reads list after work when I've adequately read the thread.

However i was driving to work and hit a red light and saw that exchange of quotes from mulch and told myself i wasn't ever lynching that slot. 

Ryker mild town lean.",71796,2017-05-13 01:56:00,177
188,Gamma Emerald,"
Just because we hydra' doesn't mean we can read each other
I'll get to work on reading Transcend tho",71796,2017-05-13 01:56:00,178
189,Gamma Emerald,"UNVOTE: Ryker
Like his reaction under pressure.",71796,2017-05-13 01:57:00,179
190,Transcend,Before*,71796,2017-05-13 01:57:00,180
191,Ranmaru,"Marshy, myself, Ryker, FrozenFlame, and Adum come from Smashboards.

I have played with SpadeAce once, I think.",71796,2017-05-13 01:57:00,181
192,Ranmaru,Yeah Transcend get at me when you can. We all have real lives.,71796,2017-05-13 01:58:00,182
193,Transcend,"

Then I'm not really sure what your problem is with me",71796,2017-05-13 01:58:00,183
194,Gamma Emerald,I think Transcend is town currently,71796,2017-05-13 01:58:00,184
195,Gamma Emerald,"
Holy shit
Still, I know Mulch is from TOS so Mulch, have you met KainTepes?",71796,2017-05-13 01:59:00,185
196,Mulch,"

No?",71796,2017-05-13 02:00:00,186
197,Mulch,"

Thoughts on Transcent?",71796,2017-05-13 02:00:00,187
198,Mulch,"

I have never played with any of these people so I doubt it",71796,2017-05-13 02:00:00,188
199,Ryker,"
""I hate this game.""

and

""Engage me.""

both accomplish very little. I can wait. But answer my question above when you're off.",71796,2017-05-13 02:01:00,189
200,Mulch,"

I don't like how calm you seem.  Almost too calm.  Also, why the town lean?",71796,2017-05-13 02:01:00,190
201,Mulch,"

What pressure?",71796,2017-05-13 02:01:00,191
202,Gamma Emerald,My vote and the stuff about defensiveness,71796,2017-05-13 02:02:00,192
203,Ranmaru,"I have heard of the name, but I don't think I have played with that person. I may have read a game they were in. Also to make everyone aware, this whole group is pretty good.",71796,2017-05-13 02:02:00,193
204,Mulch,"

Why",71796,2017-05-13 02:02:00,194
205,Mulch,"

ok",71796,2017-05-13 02:02:00,195
206,Ryker,"

Hi Marshy.



On that note, I still play Smash competitively and I will likely not be around on Thursdays and will probably miss one entire weekend during this game due to tournaments. I'll give ample V/LA notice if I'm going to a tournament on a weekend, but just don't expect to see me on Thursdays.",71796,2017-05-13 02:03:00,196
207,Ryker,"
That's what I was thinking, lmao",71796,2017-05-13 02:05:00,197
208,Gamma Emerald,"
It's not a hard read yet, but his content feels genuine so far, especially his townread of you",71796,2017-05-13 02:08:00,198
209,Ranmaru,"On that note, Ryker & Marshy I need assistance reading Adum. Thanks.",71796,2017-05-13 02:21:00,199
210,Ryker,"I mean. Marshy and Adum are both on my ""lynch him because I hate reading him"" list, sooooooooooooooooo",71796,2017-05-13 02:22:00,200
211,LaLight,"hey!

I am from forum.dominionstrategy.com, but I have 2 completed games on this site also.

8 pages while I was asleep (for 5 hours!) is quite impressive. Mulch seems townie, same with Gamma Emerald. Though whiteknighting of Agent Sparkles is something real

VOTE: Agent Sparkles

Also: I would ask same questions in-thread also because I want this info to be shared with everyone.",71796,2017-05-13 02:35:00,201
212,Ranmaru,"Welcome Lalight. Can you go more into your Agent Sparkles vote? What is wrong with white knighting? Also, the game will become much longer.",71796,2017-05-13 02:45:00,202
213,Gamma Emerald,@LaLight I hope you don't perform as bad as you did in SirCakez' Newbie I replaced out of.,71796,2017-05-13 02:46:00,203
214,FrozenFlame,"I fucking love the tempo of this game, its invigorating. No fucking walls of text and a chat like narrative makes for clean af catch ups and easily digestible game flow. I fucking dig it

 
This is like the least Ryker question Ive ever read, I'm shocked you even bothered with this

 
I'll forgive how pretentious this comes off for the fact that you made me laugh at how obvious it is you've never played with ryker before, let alone people with bravado heavy style. Thought maybe you weren't looking down on it and were just neutrally commenting on how how rare it is? Help me out with this




So these posts are legit like 5 min apart wtf is with that? ""Hi engage mewaitno Im at work lol nvm"" has me scratching my head

 
I second all of these whatup homies salutations and attest to the validity of the entire second line

 
no shit what you still grindin man? legit curious

 
As pretentious and gross as it is that people are throwing around NAI like shit either just falls into that category or doesn't, I'm gonna have to join that wagon briefly to say that ryker's response to pressure is about as NAI as it gets

but now I'm gonna justify my hypocrisy by saying that this is totally different and since I have meta I actually have a basis for categorizing certain aspects of a give player's play as NAI

fuck why the fuck am I using NAI now y'all have fucking poisoned me

Anyway mulch seems gross af but kinda doubting scummulch openly antagonizes that much so early in D1. He's practically lynchbaiting himself.

VOTE: Transcend cuz I'm townreading Ran. many questions, much poking, heckin energy, so wow",71796,2017-05-13 02:46:00,204
215,PenguinPower,"Vote Count 1.05
Official Vote Count

Transcend (4): Ranmaru, Mulch, Ryker, FrozenFlame
Agent Sparkles (2): Transcend, LaLight
Mulch (1): Agent Sparkles
Zulfy (1): marshy
Tammy (1): Zulfy
Gamma Emerald (1): FireScreamer

Not Voting (3): AdumbroDeus, Tammy, Gamma Emerald

With 13 alive, it takes 7 to lynch.

Deadline: (expired on 2017-05-26 16:00:00)
",71796,2017-05-13 02:49:00,205
216,FrozenFlame,"ninja'd
lol this is perfect



HOLY FUCK SHOTS

this all but confirms that you were being deliberately pretentious earlier

I'm gonna be deliberately pretentious and put my honorary second vote on you",71796,2017-05-13 02:49:00,206
217,Gamma Emerald,"@FrozenFlame I was commenting on the rarity of that type of player. I haven't played with someone like that since Open 666 and I don't think they did it there so it doesn't really count, so the actual last time was my first game here.",71796,2017-05-13 02:49:00,207
218,Gamma Emerald,"What
How does that make me pretentious?",71796,2017-05-13 02:50:00,208
219,Ranmaru,"Lol @ all the NAI. It's spreading... oh no...

By the way I third the sentiment of 'I'm glad I'm playing with you guys' and in fact I'm glad I playing with all of you guys. Especially people I have played with before.",71796,2017-05-13 02:52:00,209
220,Ranmaru,@Gamma: What did Lalight do there? (What was his alignment) Game is finished right?,71796,2017-05-13 02:53:00,210
221,FrozenFlame,"


well what you said re: including oneself in reads lists is arguably pretentious because you could have been insinuating that it's been awhile since you've seen it by virtue of the implication that it's low level play that you haven't seen since a less a time of less developed meta or something similar

you're no fun trying to sanitize this shit though, cmon just own it and give me a reason to rib you all game its more fun that way

I mean you blatantly throwing shade at LaLight involves some pretentiousness at minimum so cmon don't act like you're above it",71796,2017-05-13 02:55:00,211
222,LaLight,"

Hey! oh, that was the worst game in my life and I feel bad for it still. Till then I had one more gane (Normal 1903) and it was good, but I was scum",71796,2017-05-13 02:56:00,212
223,Gamma Emerald,"Alright FF
@Ranmaru LaLight was town and stupidly self hammered in MyLo-1.",71796,2017-05-13 02:57:00,213
224,Gamma Emerald,"
Noted.",71796,2017-05-13 02:57:00,214
225,Ryker,"[quote=""In [url=https://forum.mafiascum.net/viewtopic.php?p=9211235#p9211235]no shit what you still grindin man? legit curious[/quote]
I play Sm4sh, but I'm not great. I can take top 3 in locals because people are bad. My game, however, is still P:M.

I also play Blazblue.",71796,2017-05-13 02:58:00,215
226,Ryker,"I mean, I still enter Melee, but that's just to make mid tier Fox players sad because they lost to Roy.",71796,2017-05-13 02:59:00,216
227,Ranmaru,"@Gamma: Got it, thanks.
@Lalight: Don't worry about it, just learn from that. Also get at me, I have a question addressed to you!",71796,2017-05-13 02:59:00,217
228,Ranmaru,I don't really play melee as much anymore. I'm trying to do other things I guess. Like learn piano.,71796,2017-05-13 03:00:00,218
229,FrozenFlame,"

lmao you're amazing at ambiguous pretentiousness, its gonna feel so good to lynch you later

thought I'll admit your shade throwing was warranted here if its true that this bro literally self hammered as town in mylo like bruh cmon",71796,2017-05-13 03:01:00,219
230,Gamma Emerald,"I used to play Sm4sh
But everything changed when the Fire nation attacked Then I took an arrow to the knee It got sold away",71796,2017-05-13 03:02:00,220
231,Gamma Emerald,"
MyLo-1 but it still put Town up shit creek.",71796,2017-05-13 03:03:00,221
232,FrozenFlame," mad respect for keepin on the PM grind, didn't want to ask specifically because I wasn't sure if it was a touchy subject post official development halt =P

blazblue is tight n all but y not Xrd instead? could be totally ignorant here cuz I havent really fucked with GG since non-plus accent core

lol I can't believe you roll roy in melee. You know Pyro the roy player? I he's in my city, I play him all the time so my shitty mid tier fox main ass atleast knows that matchup",71796,2017-05-13 03:05:00,222
233,Gamma Emerald,Also do you scumread me FF or are you just grandstanding when you are saying you'll lynch me?,71796,2017-05-13 03:05:00,223
234,FrozenFlame,"
If I wasnt sheeping Ran I'd be voting you rn",71796,2017-05-13 03:07:00,224
235,Gamma Emerald,"Why
Is pretentiousness a scumtell?",71796,2017-05-13 03:07:00,225
